location,date,am.weather,pm.weather,growth_stage,plotid,block,treatment,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators,to.predated,n.predated,d.predated
KS,5/30/2022,23.8,,V3,301,1,1,6,51,0,0,na,0,0,ants,0,0,0
KS,5/30/2022,23.8,,V3,301,1,1,11,52,0,1,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,301,1,1,11,53,0,m,na,0,m,ants,0,0,0
KS,5/30/2022,23.8,,V3,301,1,1,11,54,0,0,beetle,0,0,ants,0,0,0
KS,5/30/2022,23.8,,V3,302,1,2,6,55,0,0,na,0,0,beetle,0,0,0
KS,5/30/2022,23.8,,V3,302,1,2,6,56,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,302,1,2,6,57,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,302,1,2,11,58,0,0,na,0,1,ants,1,1,0
KS,5/30/2022,23.8,,V3,302,1,2,11,59,0,0,na,0,1,ants,1,1,0
KS,5/30/2022,23.8,,V3,302,1,2,11,60,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,303,1,4,6,61,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,303,1,4,6,62,0,m,na,0,1,na,1,1,0
KS,5/30/2022,23.8,,V3,303,1,4,6,63,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,303,1,4,11,64,0,1,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,303,1,4,11,65,0,1,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,303,1,4,11,66,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,304,1,3,6,67,0,0,na,1,na,na,1,1,0
KS,5/30/2022,23.8,,V3,304,1,3,6,68,1,na,beetle,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,304,1,3,6,69,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,304,1,3,11,70,0,1,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,304,1,3,11,71,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,304,1,3,11,72,0,m,na,1,na,na,1,1,0
KS,5/30/2022,23.8,,V3,401,1,3,6,73,0,0,na,0,1,na,1,1,0
KS,5/30/2022,23.8,,V3,401,1,3,6,74,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,401,1,3,6,75,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,401,1,3,11,76,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,401,1,3,11,77,0,0,na,0,1,beetle,1,1,0
KS,5/30/2022,23.8,,V3,401,1,3,11,78,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,402,1,4,6,79,0,0,na,0,m,na,0,0,0
KS,5/30/2022,23.8,,V3,402,1,4,6,80,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,402,1,4,6,81,0,0,na,0,1,beetle,1,1,0
KS,5/30/2022,23.8,,V3,402,1,4,11,82,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,402,1,4,11,83,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,402,1,4,11,84,0,0,na,0,1,ants,1,1,0
KS,5/30/2022,23.8,,V3,403,1,1,6,85,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,403,1,1,6,86,0,0,na,1,na,na,1,1,0
KS,5/30/2022,23.8,,V3,403,1,1,6,87,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,403,1,1,11,88,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,403,1,1,11,89,0,0,na,0,0,beetle,0,0,0
KS,5/30/2022,23.8,,V3,403,1,1,11,90,0,0,na,0,1,ants,1,1,0
KS,5/30/2022,23.8,,V3,404,1,2,6,91,0,0,na,0,0,beetle,0,0,0
KS,5/30/2022,23.8,,V3,404,1,2,6,92,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,404,1,2,6,93,0,0,na,0,m,na,0,0,0
KS,5/30/2022,23.8,,V3,404,1,2,11,94,1,na,na,na,na,na,1,0,1
KS,5/30/2022,23.8,,V3,404,1,2,11,95,0,0,na,0,0,na,0,0,0
KS,5/30/2022,23.8,,V3,404,1,2,11,96,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,101,1,4,6,1,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,101,1,4,6,2,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,101,1,4,6,3,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,101,1,4,11,4,0,0,na,0,m,ants,0,0,0
KS,6/15/2022,25.56,21.11,V5,101,1,4,11,5,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,101,1,4,11,6,1,na,beetle,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,102,1,3,6,7,1,na,beetle,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,102,1,3,6,8,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,102,1,3,6,9,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,102,1,3,11,10,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,102,1,3,11,11,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,102,1,3,11,12,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,103,1,2,6,13,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,103,1,2,6,14,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,103,1,2,6,15,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,103,1,2,11,16,0,0,na,0,1,na,1,1,0
KS,6/15/2022,25.56,21.11,V5,103,1,2,11,17,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,103,1,2,11,18,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,104,1,1,6,19,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,104,1,1,6,20,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,104,1,1,6,21,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,104,1,1,11,22,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,104,1,1,11,23,0,1,ants,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,104,1,1,11,24,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,201,2,2,6,25,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,201,2,2,6,26,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,201,2,2,6,27,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,201,2,2,11,28,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,201,2,2,11,29,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,201,2,2,11,30,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,202,2,1,6,31,0,0,na,0,1,ants,1,1,0
KS,6/15/2022,25.56,21.11,V5,202,2,1,6,32,0,0,na,0,1,ants,1,1,0
KS,6/15/2022,25.56,21.11,V5,202,2,1,6,33,0,0,na,0,1,ants,1,1,0
KS,6/15/2022,25.56,21.11,V5,202,2,1,11,34,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,202,2,1,11,35,0,0,ants,0,1,na,1,1,0
KS,6/15/2022,25.56,21.11,V5,202,2,1,11,36,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,203,2,3,6,37,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,203,2,3,6,38,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,203,2,3,6,39,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,203,2,3,11,40,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,203,2,3,11,41,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,203,2,3,11,42,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,204,2,4,6,43,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,204,2,4,6,44,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,204,2,4,6,45,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,204,2,4,11,46,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,204,2,4,11,47,1,na,stink bug,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,204,2,4,11,48,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,301,3,1,6,49,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,301,3,1,6,50,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,301,3,1,6,51,na,na,cage moved,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,301,3,1,11,52,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,301,3,1,11,53,na,na,cage moved,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,301,3,1,11,54,0,m,ants,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,302,3,2,6,55,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,302,3,2,6,56,0,0,na,0,1,ants,1,1,0
KS,6/15/2022,25.56,21.11,V5,302,3,2,6,57,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,302,3,2,11,58,0,1,ants,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,302,3,2,11,59,1,na,ants,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,302,3,2,11,60,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,303,3,4,6,61,0,1,ants,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,303,3,4,6,62,1,na,ants,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,303,3,4,6,63,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,303,3,4,11,64,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,303,3,4,11,65,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,303,3,4,11,66,0,1,ants,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,304,3,3,6,67,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,304,3,3,6,68,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,304,3,3,6,69,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,304,3,3,11,70,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,304,3,3,11,71,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,304,3,3,11,72,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,401,4,3,6,73,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,401,4,3,6,74,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,401,4,3,6,75,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,401,4,3,11,76,0,0,na,0,1,na,1,1,0
KS,6/15/2022,25.56,21.11,V5,401,4,3,11,77,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,401,4,3,11,78,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,402,4,4,6,79,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,402,4,4,6,80,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,402,4,4,6,81,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,402,4,4,11,82,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,402,4,4,11,83,m,na,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,402,4,4,11,84,0,m,na,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,403,4,1,6,85,0,0,na,0,1,na,1,1,0
KS,6/15/2022,25.56,21.11,V5,403,4,1,6,86,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,403,4,1,6,87,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,403,4,1,11,88,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,403,4,1,11,89,0,1,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,403,4,1,11,90,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,404,4,2,6,91,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,404,4,2,6,92,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,404,4,2,6,93,1,na,na,na,na,na,1,0,1
KS,6/15/2022,25.56,21.11,V5,404,4,2,11,94,0,0,na,0,m,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,404,4,2,11,95,na,na,mammal,na,na,na,0,0,0
KS,6/15/2022,25.56,21.11,V5,404,4,2,11,96,na,na,mammal,na,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,101,1,4,6,1,0,0,na,m,na,spider,0,0,0
KS,7/30/2022,23.8,27.7,R3,101,1,4,6,2,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,101,1,4,6,3,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,101,1,4,11,4,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,101,1,4,11,5,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,101,1,4,11,6,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,102,1,3,6,7,0,0,na,0,1,ants,1,1,0
KS,7/30/2022,23.8,27.7,R3,102,1,3,6,8,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,102,1,3,6,9,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,102,1,3,11,10,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,102,1,3,11,11,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,102,1,3,11,12,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,103,1,2,6,13,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,103,1,2,6,14,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,103,1,2,6,15,0,0,na,0,1,spider,1,1,0
KS,7/30/2022,23.8,27.7,R3,103,1,2,11,16,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,103,1,2,11,17,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,103,1,2,11,18,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,104,1,1,6,19,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,104,1,1,6,20,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,104,1,1,6,21,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,104,1,1,11,22,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,104,1,1,11,23,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,104,1,1,11,24,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,201,1,2,6,25,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,201,1,2,6,26,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,201,1,2,6,27,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,201,1,2,11,28,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,201,1,2,11,29,0,0,na,m,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,201,1,2,11,30,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,202,1,1,6,31,0,0,na,0,0,cricket,0,0,0
KS,7/30/2022,23.8,27.7,R3,202,1,1,6,32,0,0,na,0,1,ants,1,1,0
KS,7/30/2022,23.8,27.7,R3,202,1,1,6,33,0,0,na,m,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,202,1,1,11,34,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,202,1,1,11,35,0,0,na,0,1,ants,1,1,0
KS,7/30/2022,23.8,27.7,R3,202,1,1,11,36,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,203,1,3,6,37,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,203,1,3,6,38,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,203,1,3,6,39,0,0,na,1,na,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,203,1,3,11,40,0,0,na,1,na,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,203,1,3,11,41,1,na,na,na,na,spider,1,0,1
KS,7/30/2022,23.8,27.7,R3,203,1,3,11,42,0,1,spider,na,na,spider,1,0,1
KS,7/30/2022,23.8,27.7,R3,204,1,4,6,43,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,204,1,4,6,44,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,204,1,4,6,45,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,204,1,4,11,46,0,0,cricket,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,204,1,4,11,47,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,204,1,4,11,48,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,301,1,1,6,49,0,0,na,m,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,301,1,1,6,50,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,301,1,1,6,51,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,301,1,1,11,52,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,301,1,1,11,53,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,301,1,1,11,54,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,302,1,2,6,55,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,302,1,2,6,56,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,302,1,2,6,57,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,302,1,2,11,58,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,302,1,2,11,59,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,302,1,2,11,60,0,0,na,na,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,303,1,4,6,61,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,303,1,4,6,62,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,303,1,4,6,63,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,303,1,4,11,64,0,0,na,m,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,303,1,4,11,65,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,303,1,4,11,66,0,0,na,1,na,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,304,1,3,6,67,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,304,1,3,6,68,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,304,1,3,6,69,0,0,na,1,na,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,304,1,3,11,70,0,0,na,m,na,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,304,1,3,11,71,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,304,1,3,11,72,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,401,1,3,6,73,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,401,1,3,6,74,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,401,1,3,6,75,0,0,ants,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,401,1,3,11,76,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,401,1,3,11,77,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,401,1,3,11,78,0,0,na,0,1,na,1,1,0
KS,7/30/2022,23.8,27.7,R3,402,1,4,6,79,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,402,1,4,6,80,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,402,1,4,6,81,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,402,1,4,11,82,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,402,1,4,11,83,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,402,1,4,11,84,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,403,1,1,6,85,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,403,1,1,6,86,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,403,1,1,6,87,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,403,1,1,11,88,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,403,1,1,11,89,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,403,1,1,11,90,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,404,1,2,6,91,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,404,1,2,6,92,0,1,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,404,1,2,6,93,0,0,na,0,0,ladybug,0,0,0
KS,7/30/2022,23.8,27.7,R3,404,1,2,11,94,0,0,na,0,0,na,0,0,0
KS,7/30/2022,23.8,27.7,R3,404,1,2,11,95,1,na,na,na,na,na,1,0,1
KS,7/30/2022,23.8,27.7,R3,404,1,2,11,96,na,na,na,na,na,na,0,0,0
IL,6/8/2022,18,,V3,101,1,3,6,1,0,1,na,0,1,na,1,1,1
IL,6/8/2022,18,,V3,101,1,3,6,2,0,0,na,1,na,na,1,1,0
IL,6/8/2022,18,,V3,101,1,3,6,3,0,1,ants,0,1,ant,1,1,1
IL,6/8/2022,18,,V3,101,1,3,11,4,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,101,1,3,11,5,0,1,na,0,1,na,1,1,1
IL,6/8/2022,18,,V3,101,1,3,11,6,0,1,na,0,1,cricket,1,1,1
IL,6/8/2022,18,,V3,102,1,2,6,1,0,0,ants,1,na,na,1,1,0
IL,6/8/2022,18,,V3,102,1,2,6,2,0,1,na,1,na,na,1,1,1
IL,6/8/2022,18,,V3,102,1,2,6,3,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,102,1,2,11,4,0,1,na,1,na,na,1,1,1
IL,6/8/2022,18,,V3,102,1,2,11,5,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,102,1,2,11,6,0,0,na,0,1,ant,1,1,0
IL,6/8/2022,18,,V3,103,1,1,6,1,0,1,na,0,1,cricket,1,1,1
IL,6/8/2022,18,,V3,103,1,1,6,2,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,103,1,1,6,3,0,0,na,0,1,ground beetle,1,1,0
IL,6/8/2022,18,,V3,103,1,1,11,4,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,103,1,1,11,5,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,103,1,1,11,6,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,104,1,4,6,1,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,104,1,4,6,2,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,104,1,4,6,3,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,104,1,4,11,4,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,104,1,4,11,5,1,na,ants,1,na,na,1,1,1
IL,6/8/2022,18,,V3,104,1,4,11,6,0,1,ants,0,1,ant,1,1,1
IL,6/8/2022,18,,V3,201,2,2,6,1,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,201,2,2,6,2,0,1,na,0,1,ant,1,1,1
IL,6/8/2022,18,,V3,201,2,2,6,3,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,201,2,2,11,4,0,1,ants,0,1,ant,1,1,1
IL,6/8/2022,18,,V3,201,2,2,11,5,0,1,ants,1,0,na,1,1,1
IL,6/8/2022,18,,V3,201,2,2,11,6,0,0,na,0,1,ant,1,1,0
IL,6/8/2022,18,,V3,202,2,1,6,1,0,0,ants,1,na,na,1,1,0
IL,6/8/2022,18,,V3,202,2,1,6,2,0,0,na,0,1,ant,1,1,0
IL,6/8/2022,18,,V3,202,2,1,6,3,0,1,ants,0,1,ant,1,1,1
IL,6/8/2022,18,,V3,202,2,1,11,4,0,1,ants,1,na,na,1,1,1
IL,6/8/2022,18,,V3,202,2,1,11,5,0,0,ants,0,0,na,0,0,0
IL,6/8/2022,18,,V3,202,2,1,11,6,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,203,2,4,6,1,0,1,ants,1,na,na,1,1,1
IL,6/8/2022,18,,V3,203,2,4,6,2,1,na,ants,1,na,na,1,1,1
IL,6/8/2022,18,,V3,203,2,4,6,3,1,na,na,1,na,na,1,1,1
IL,6/8/2022,18,,V3,203,2,4,11,4,0,1,ants,1,na,na,1,1,1
IL,6/8/2022,18,,V3,203,2,4,11,5,0,0,na,0,1,ant,1,1,0
IL,6/8/2022,18,,V3,203,2,4,11,6,0,1,cricket,0,1,na,1,1,1
IL,6/8/2022,18,,V3,204,2,3,6,1,0,1,na,0,1,na,1,1,1
IL,6/8/2022,18,,V3,204,2,3,6,2,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,204,2,3,6,3,1,na,na,0,1,ant,1,1,1
IL,6/8/2022,18,,V3,204,2,3,11,4,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,204,2,3,11,5,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,204,2,3,11,6,0,0,ants,0,0,na,0,0,0
IL,6/8/2022,18,,V3,301,3,1,6,1,1,na,na,1,na,ant,1,1,1
IL,6/8/2022,18,,V3,301,3,1,6,2,0,0,na,0,0,na,0,0,0
IL,6/8/2022,18,,V3,301,3,1,6,3,0,0,na,0,1,ant,1,1,0
