location,date,am.weather,pm.weather,growth_stage,plotid,block,treatmetn,row,sample,am.absent,am.partial,am.predators,pm.absent,pm.partial,pm.predators
DE,7/25/2023,23.33,21.67,R3,304,3,2,6,283,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,304,3,2,6,284,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,304,3,2,6,285,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,304,3,2,11,287,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,304,3,2,11,288,0,1,ants,1,na,na
DE,7/25/2023,23.33,21.67,R3,401,4,4,6,350,0,0,na,0,1,"ants, centipede"
DE,7/25/2023,23.33,21.67,R3,401,4,4,6,349,0,1,ants,1,na,centipede
DE,7/25/2023,23.33,21.67,R3,401,4,4,6,351,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,401,4,4,11,354,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,401,4,4,11,352,0,1,ants,0,1,ants
DE,7/25/2023,23.33,21.67,R3,401,4,4,11,353,0,1,ants,0,1,ants
DE,7/25/2023,23.33,21.67,R3,402,4,3,6,320,0,0,na,1,na,ants
DE,7/25/2023,23.33,21.67,R3,402,4,3,6,321,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,402,4,3,11,322,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,402,4,3,6,319,0,1,ants,1,na,na
DE,7/25/2023,23.33,21.67,R3,402,4,3,11,323,0,1,ants,1,na,na
DE,7/25/2023,23.33,21.67,R3,402,4,3,11,324,0,1,ants,0,1,centipede
DE,7/25/2023,23.33,21.67,R3,403,4,2,11,292,0,1,"ants, slug",1,na,spider
DE,7/25/2023,23.33,21.67,R3,403,4,2,6,289,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,403,4,2,11,294,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,403,4,2,11,293,0,1,ants,1,na,na
DE,7/25/2023,23.33,21.67,R3,403,4,2,6,290,0,0,na,0,1,ants
DE,7/25/2023,23.33,21.67,R3,403,4,2,6,291,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,404,4,1,6,259,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,404,4,1,11,262,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,404,4,1,11,263,0,0,na,1,na,na
DE,7/25/2023,23.33,21.67,R3,404,4,1,6,260,0,0,na,0,1,ants
DE,7/25/2023,23.33,21.67,R3,404,4,1,11,264,0,0,na,0,1,ants
DE,7/25/2023,23.33,21.67,R3,404,4,1,6,261,0,0,na,0,0,centipede
DE,7/25/2023,23.33,21.67,R3,501,5,1,11,269,0,0,na,1,na,spider
DE,7/25/2023,23.33,21.67,R3,501,5,1,6,265,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,501,5,1,11,270,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,501,5,1,6,266,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,501,5,1,6,267,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,501,5,1,11,268,0,1,na,0,1,na
DE,7/25/2023,23.33,21.67,R3,502,5,4,6,355,0,1,ants,1,na,"ants, centipede"
DE,7/25/2023,23.33,21.67,R3,502,5,4,6,356,0,1,ants,1,na,centipede
DE,7/25/2023,23.33,21.67,R3,502,5,4,6,357,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,502,5,4,11,359,0,1,ants,1,na,na
DE,7/25/2023,23.33,21.67,R3,502,5,4,11,360,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,502,5,4,11,358,0,1,na,0,1,ants
DE,7/25/2023,23.33,21.67,R3,503,5,3,11,329,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,503,5,3,6,325,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,503,5,3,11,328,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,503,5,3,6,326,0,0,na,0,1,ants
DE,7/25/2023,23.33,21.67,R3,503,5,3,6,327,0,0,na,0,1,"ants, centipede"
DE,7/25/2023,23.33,21.67,R3,503,5,3,11,330,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,504,5,2,6,297,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,504,5,2,6,295,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,504,5,2,6,296,1,na,na,na,na,na
DE,7/25/2023,23.33,21.67,R3,504,5,2,11,299,0,0,na,1,na,na
DE,7/25/2023,23.33,21.67,R3,504,5,2,11,300,0,0,na,0,0,na
DE,7/25/2023,23.33,21.67,R3,504,5,2,11,298,0,0,na,0,1,ants
IA,6/12/2023,16.2,20.5,V3,101,1,4,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,101,1,4,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,101,1,4,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,101,1,4,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,101,1,4,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,101,1,4,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,102,1,3,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,102,1,3,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,102,1,3,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,102,1,3,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,102,1,3,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,102,1,3,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,103,1,2,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,103,1,2,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,103,1,2,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,103,1,2,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,103,1,2,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,103,1,2,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,104,1,1,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,104,1,1,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,104,1,1,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,104,1,1,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,104,1,1,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,104,1,1,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,201,2,2,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,201,2,2,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,201,2,2,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,201,2,2,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,201,2,2,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,201,2,2,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,202,2,1,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,202,2,1,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,202,2,1,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,202,2,1,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,202,2,1,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,202,2,1,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,203,2,3,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,203,2,3,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,203,2,3,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,203,2,3,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,203,2,3,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,203,2,3,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,204,2,4,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,204,2,4,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,204,2,4,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,204,2,4,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,204,2,4,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,204,2,4,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,301,3,1,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,301,3,1,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,301,3,1,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,301,3,1,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,301,3,1,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,301,3,1,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,302,3,4,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,302,3,4,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,302,3,4,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,302,3,4,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,302,3,4,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,302,3,4,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,303,3,2,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,303,3,2,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,303,3,2,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,303,3,2,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,303,3,2,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,303,3,2,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,304,3,3,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,304,3,3,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,304,3,3,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,304,3,3,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,304,3,3,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,304,3,3,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,401,4,3,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,401,4,3,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,401,4,3,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,401,4,3,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,401,4,3,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,401,4,3,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,402,4,2,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,402,4,2,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,402,4,2,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,402,4,2,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,402,4,2,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,402,4,2,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,403,4,4,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,403,4,4,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,403,4,4,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,403,4,4,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,403,4,4,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,403,4,4,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,404,4,1,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,404,4,1,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,404,4,1,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,404,4,1,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,404,4,1,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,404,4,1,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,501,5,4,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,501,5,4,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,501,5,4,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,501,5,4,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,501,5,4,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,501,5,4,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,502,5,3,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,502,5,3,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,502,5,3,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,502,5,3,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,502,5,3,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,502,5,3,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,503,5,1,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,503,5,1,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,503,5,1,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,503,5,1,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,503,5,1,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,503,5,1,11,6,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,504,5,2,6,1,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,504,5,2,6,2,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,504,5,2,6,3,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,504,5,2,11,4,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,504,5,2,11,5,1,na,na,na,na,na
IA,6/12/2023,16.2,20.5,V3,504,5,2,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,101,1,4,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,101,1,4,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,101,1,4,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,101,1,4,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,101,1,4,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,101,1,4,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,102,1,3,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,102,1,3,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,102,1,3,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,102,1,3,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,102,1,3,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,102,1,3,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,103,1,2,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,103,1,2,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,103,1,2,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,103,1,2,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,103,1,2,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,103,1,2,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,104,1,1,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,104,1,1,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,104,1,1,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,104,1,1,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,104,1,1,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,104,1,1,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,201,2,2,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,201,2,2,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,201,2,2,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,201,2,2,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,201,2,2,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,201,2,2,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,202,2,1,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,202,2,1,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,202,2,1,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,202,2,1,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,202,2,1,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,202,2,1,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,203,2,3,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,203,2,3,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,203,2,3,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,203,2,3,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,203,2,3,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,203,2,3,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,204,2,4,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,204,2,4,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,204,2,4,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,204,2,4,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,204,2,4,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,204,2,4,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,301,3,1,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,301,3,1,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,301,3,1,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,301,3,1,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,301,3,1,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,301,3,1,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,302,3,4,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,302,3,4,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,302,3,4,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,302,3,4,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,302,3,4,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,302,3,4,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,303,3,2,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,303,3,2,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,303,3,2,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,303,3,2,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,303,3,2,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,303,3,2,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,304,3,3,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,304,3,3,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,304,3,3,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,304,3,3,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,304,3,3,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,304,3,3,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,401,4,3,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,401,4,3,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,401,4,3,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,401,4,3,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,401,4,3,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,401,4,3,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,402,4,2,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,402,4,2,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,402,4,2,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,402,4,2,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,402,4,2,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,402,4,2,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,403,4,4,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,403,4,4,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,403,4,4,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,403,4,4,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,403,4,4,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,403,4,4,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,404,4,1,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,404,4,1,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,404,4,1,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,404,4,1,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,404,4,1,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,404,4,1,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,501,5,4,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,501,5,4,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,501,5,4,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,501,5,4,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,501,5,4,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,501,5,4,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,502,5,3,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,502,5,3,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,502,5,3,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,502,5,3,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,502,5,3,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,502,5,3,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,503,5,1,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,503,5,1,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,503,5,1,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,503,5,1,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,503,5,1,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,503,5,1,11,6,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,504,5,2,6,1,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,504,5,2,6,2,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,504,5,2,6,3,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,504,5,2,11,4,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,504,5,2,11,5,1,na,na,na,na,na
IA,6/28/2023,20.5,25.2,V5,504,5,2,11,6,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,101,1,4,6,1,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,101,1,4,6,2,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,101,1,4,6,3,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,101,1,4,11,4,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,101,1,4,11,5,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,101,1,4,11,6,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,102,1,3,6,1,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,102,1,3,6,2,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,102,1,3,6,3,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,102,1,3,11,4,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,102,1,3,11,5,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,102,1,3,11,6,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,103,1,2,6,1,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,103,1,2,6,2,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,103,1,2,6,3,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,103,1,2,11,4,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,103,1,2,11,5,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,103,1,2,11,6,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,104,1,1,6,1,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,104,1,1,6,2,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,104,1,1,6,3,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,104,1,1,11,4,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,104,1,1,11,5,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,104,1,1,11,6,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,201,2,2,6,1,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,201,2,2,6,2,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,201,2,2,6,3,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,201,2,2,11,4,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,201,2,2,11,5,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,201,2,2,11,6,1,na,na,na,na,na
IA,8/31/2023,14.9,19,R3,202,2,1,6,1,1,na,na,na,na,na
